seq1,seq2,similarity
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","GU071097.1:164585-164681 Synechococcus phage S-SSM5, complete genome FORWARD",0.8722866329876792
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","OQ319121.1:c49325-49228 Synechococcus phage S-BM3, complete genome FORWARD",0.8653196867906993
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD",MH512890.1:168371-168467 Cyanophage S-TIM4 FORWARD,0.9677828426362038
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD",0.8806784176491612
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD",0.8689956746962791
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","MW147367.1:121035-121131 Synechococcus phage S-H9-2, complete genome FORWARD",0.8826468334177343
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","JQ245707.2:8125-8221 Cyanophage S-TIM5, complete genome FORWARD",0.877048874077469
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","OQ504980.1:125927-126021 Synechococcus phage S-MS29, complete genome FORWARD",0.9442651465085486
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","OQ504982.1:c63606-63510 Synechococcus phage S-8S53, partial genome FORWARD",0.953088542266099
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","MF351863.1:195680-195775 Synechococcus phage Bellamy, complete genome FORWARD",0.9822154598586722
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD",0.8756539864518059
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD",0.9676358546661392
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD",0.9492039466895849
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD",HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,0.9610308690552855
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","JN371769.1:162313-162408 Synechococcus phage metaG-MbCM1, complete genome FORWARD",0.8661648410262943
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","MW015081.1:207241-207338 Synechococcus phage S-SRM01, complete genome FORWARD",0.9304346677534803
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","OP053362.1:7937-8033 Cyanophage S-TIM54, complete genome FORWARD",0.8050929637714055
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","HQ634178.1:157403-157496 Synechococcus phage S-CAM8 strain S-CAM8 06008BI06, complete genome FORWARD",0.9456460709272512
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","KU594606.1:183014-183111 Cyanophage S-RIM32 isolate RW_108_0702, complete genome FORWARD",0.8610398252407153
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","GU071095.1:179573-179668 Synechococcus phage S-SM2, complete genome FORWARD",0.9029086659658005
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD",0.940197586773278
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD",0.9072466706851559
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD",0.9768796648595639
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD",0.9663965956013673
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD",0.9278265753544002
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD",0.9751117358005037
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD",0.8263907549946412
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","OQ504981.1:61922-62016 Synechococcus phage S-RS29, complete genome FORWARD",0.9586224466536525
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD",HQ634177.1:c104331-104238 Synechococcus phage S-CAM1 genomic sequence FORWARD,0.9391586342929158
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","OP917831.1:118682-118778 Synechococcus phage S-M1, complete genome FORWARD",0.7843333952792183
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD",FM207411.1:c8702-8606 Synechococcus phage S-RSM4 complete genome FORWARD,0.9369011892364955
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","KJ019156.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C2, complete genome FORWARD",0.9072466706851559
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","KU686210.1:169171-169266 Synechococcus phage S-WAM1 isolate 0810PA09, complete genome FORWARD",0.8989528172994281
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","KP211958.1:175932-176025 Cyanophage P-TIM40, complete genome FORWARD",0.8821811948574987
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","KJ019071.1:159787-159880 Synechococcus phage ACG-2014g isolate Syn7803US105, complete genome FORWARD",0.9456460709272512
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD",HQ316583.1:154778-154876 Cyanophage S-SSM4 genomic sequence FORWARD,0.9726170836946252
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","KU686209.1:159627-159718 Synechococcus phage S-CAM22 isolate 1209TA19, complete genome FORWARD",0.8863294379603326
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","MN018232.1:c188281-188188 Synechococcus phage S-B43, complete genome FORWARD",0.8689956746962791
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","KJ019059.1:174288-174383 Synechococcus phage ACG-2014f isolate Syn7803C90, complete genome FORWARD",0.9518706010277997
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","OQ504979.1:26117-26211 Synechococcus phage S-8S29, complete genome FORWARD",0.9586224466536525
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD",HQ634175.1:c68532-68436 Cyanophage P-RSM1 genomic sequence FORWARD,0.9281939167049473
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","KF156339.1:162719-162812 Synechococcus phage S-MbCM25, complete genome FORWARD",0.9802322695564712
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","GU071108.1:162206-162301 Prochlorococcus phage Syn33, complete genome FORWARD",0.8521942249908979
"KJ019136.1:157499-157594 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome FORWARD","MK867354.2:137169-137262 Synechococcus phage S-SCSM1, complete genome FORWARD",0.9152892709274528
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD",1.0
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","KU686201.1:180677-180772 Synechococcus phage S-CAM4 isolate 0809SB33, complete genome FORWARD",0.9572188361354039
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","GU071097.1:164585-164681 Synechococcus phage S-SSM5, complete genome FORWARD",0.9472382272764457
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","OQ319121.1:c49325-49228 Synechococcus phage S-BM3, complete genome FORWARD",0.9269160400870112
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD",MH512890.1:168371-168467 Cyanophage S-TIM4 FORWARD,0.9009622793675901
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD",0.9635142373666756
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD",0.973570721677937
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","MW147367.1:121035-121131 Synechococcus phage S-H9-2, complete genome FORWARD",0.8659154775542814
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","JQ245707.2:8125-8221 Cyanophage S-TIM5, complete genome FORWARD",0.9860727022741937
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","OQ504980.1:125927-126021 Synechococcus phage S-MS29, complete genome FORWARD",0.9384204312247779
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","OQ504982.1:c63606-63510 Synechococcus phage S-8S53, partial genome FORWARD",0.8628464488880843
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","MF351863.1:195680-195775 Synechococcus phage Bellamy, complete genome FORWARD",0.8489958577512438
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD",0.8608763164474886
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD",0.800100970311819
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD",0.9607576087608812
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD",HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,0.895151643714028
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","JN371769.1:162313-162408 Synechococcus phage metaG-MbCM1, complete genome FORWARD",0.6894184602491639
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","MW015081.1:207241-207338 Synechococcus phage S-SRM01, complete genome FORWARD",0.8408619157721424
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","OP053362.1:7937-8033 Cyanophage S-TIM54, complete genome FORWARD",0.9421916588004823
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","HQ634178.1:157403-157496 Synechococcus phage S-CAM8 strain S-CAM8 06008BI06, complete genome FORWARD",0.8957611603428557
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","KU594606.1:183014-183111 Cyanophage S-RIM32 isolate RW_108_0702, complete genome FORWARD",0.8305456216481597
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","GU071095.1:179573-179668 Synechococcus phage S-SM2, complete genome FORWARD",0.8279186367813022
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD",0.9360191898498862
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD",0.9255583037523516
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD",0.9146639904403673
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD",0.7654311055094927
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD",0.9403975352960551
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD",0.918571927596203
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD",0.8823291064867437
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","OQ504981.1:61922-62016 Synechococcus phage S-RS29, complete genome FORWARD",0.9184389010973856
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD",HQ634177.1:c104331-104238 Synechococcus phage S-CAM1 genomic sequence FORWARD,0.9797440153984339
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","OP917831.1:118682-118778 Synechococcus phage S-M1, complete genome FORWARD",0.7393031137149697
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD",FM207411.1:c8702-8606 Synechococcus phage S-RSM4 complete genome FORWARD,0.8676731059461701
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","KJ019156.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C2, complete genome FORWARD",0.9255583037523516
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","KU686210.1:169171-169266 Synechococcus phage S-WAM1 isolate 0810PA09, complete genome FORWARD",0.7536278912747534
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","KP211958.1:175932-176025 Cyanophage P-TIM40, complete genome FORWARD",0.7833642792224497
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","KJ019071.1:159787-159880 Synechococcus phage ACG-2014g isolate Syn7803US105, complete genome FORWARD",0.8957611603428557
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD",HQ316583.1:154778-154876 Cyanophage S-SSM4 genomic sequence FORWARD,0.8907448500659269
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","KU686209.1:159627-159718 Synechococcus phage S-CAM22 isolate 1209TA19, complete genome FORWARD",0.9278218728661245
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","MN018232.1:c188281-188188 Synechococcus phage S-B43, complete genome FORWARD",0.973570721677937
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","KJ019059.1:174288-174383 Synechococcus phage ACG-2014f isolate Syn7803C90, complete genome FORWARD",0.9551620834240382
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","OQ504979.1:26117-26211 Synechococcus phage S-8S29, complete genome FORWARD",0.9184389010973856
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD",HQ634175.1:c68532-68436 Cyanophage P-RSM1 genomic sequence FORWARD,0.92584258584461
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","KF156339.1:162719-162812 Synechococcus phage S-MbCM25, complete genome FORWARD",0.8704378523285959
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","GU071108.1:162206-162301 Prochlorococcus phage Syn33, complete genome FORWARD",0.8938738951267222
"GU071094.1:163608-163699 Synechococcus phage S-SM1, complete genome FORWARD","MK867354.2:137169-137262 Synechococcus phage S-SCSM1, complete genome FORWARD",0.9338660541168645
"KU686201.1:180677-180772 Synechococcus phage S-CAM4 isolate 0809SB33, complete genome FORWARD","KU686201.1:180677-180772 Synechococcus phage S-CAM4 isolate 0809SB33, complete genome FORWARD",1.0
"KU686201.1:180677-180772 Synechococcus phage S-CAM4 isolate 0809SB33, complete genome FORWARD","GU071097.1:164585-164681 Synechococcus phage S-SSM5, complete genome FORWARD",0.9551062145690441
